worker_id,city_risk_index,rainfall_last_3day_avg,flood_zone_flag,traffic_peak_index,pollution_spike_flag,parcel_demand_index,historical_income_variance,active_hours_ratio,gps_jump_distance,claim_frequency_7day,nearby_claim_cluster_score,income_loss_hours
WRK-07785,0.7499,63.7,0,0.8058,1,0.9036,0.7821,0.6158,1.82,3.0,0.2592,6.87
WRK-07786,0.6658,71.44,0,0.8299,0,0.8608,0.5315,0.4862,8.38,0.0,0.2189,5.92
WRK-07787,0.5248,54.94,0,0.6175,0,0.8986,0.7273,0.8781,1.53,0.0,0.116,3.94
WRK-07788,0.7101,67.71,0,0.9235,0,0.2715,1.0,0.6182,5.02,0.0,0.3695,4.78
WRK-07789,0.4919,52.86,0,0.8439,0,0.5691,0.3214,0.7937,1.6,0.0,0.367,3.39
WRK-07790,0.5306,35.69,0,0.4682,1,0.3527,1.0,0.7249,0.95,2.0,0.3048,4.42
WRK-07791,0.3722,18.91,0,0.5724,0,0.8983,0.6317,0.6598,0.32,1.0,0.3868,5.27
WRK-07792,0.655,102.14,1,1.0,0,0.4585,0.786,0.853,1.7,1.0,0.514,20.31
WRK-07793,0.3991,63.23,0,0.7754,0,0.8713,0.6467,0.8937,1.79,0.0,0.3503,0.61
WRK-07794,0.6035,67.99,0,1.0,0,0.3968,0.8395,0.7942,1.36,0.0,0.0789,8.68
WRK-07795,0.7202,117.29,1,1.0,0,0.05,1.0,0.7199,0.9,3.0,0.24,18.89
WRK-07796,0.6281,72.97,0,0.9296,0,0.8054,0.5015,0.7563,1.69,1.0,0.3467,6.71
WRK-07797,0.497,61.02,0,0.8099,1,0.4527,0.5968,0.6099,0.63,1.0,0.3944,4.43
WRK-07798,0.4847,33.56,0,0.6991,0,0.5058,0.418,0.1642,67.74,6.2,0.6903,24.64
WRK-07799,0.6927,78.78,1,0.9187,0,0.5879,0.3474,0.1307,65.28,10.6,0.6901,40.14
WRK-07800,0.5831,32.3,0,0.8513,0,0.3232,0.8818,0.8305,0.3,0.0,0.184,8.01
WRK-07801,0.6648,91.57,0,0.8372,0,0.3967,0.6761,0.7262,0.19,3.0,0.0596,9.29
WRK-07802,0.5953,22.54,0,0.7981,1,0.6122,0.4359,0.9084,1.74,2.0,0.0878,6.72
WRK-07803,0.281,40.14,0,0.7098,0,0.5982,0.1738,0.8844,1.45,0.0,0.0121,3.21
WRK-07804,0.463,42.83,0,0.6623,0,0.8835,0.7871,0.8624,1.85,1.0,0.3585,6.42
WRK-07805,0.413,59.39,0,0.7968,1,1.0,1.0,0.7008,3.42,1.0,0.0512,3.95
WRK-07806,0.629,43.34,0,0.6009,0,0.4712,0.7962,0.7479,3.39,1.0,0.0686,3.64
WRK-07807,0.5625,28.73,0,0.7373,1,0.4172,0.7041,0.3429,35.23,6.3,0.96,21.07
WRK-07808,0.6023,121.87,1,1.0,0,0.2421,1.0,0.3803,1.17,1.0,0.2347,21.85
WRK-07809,0.6097,125.05,1,1.0,0,0.2666,0.9692,0.7418,0.32,4.0,0.4619,23.4
WRK-07810,0.5844,36.16,1,0.8638,0,0.5894,0.1753,0.785,1.18,2.0,0.1951,16.44
WRK-07811,0.622,81.82,1,1.0,0,0.05,1.0,0.7544,2.47,5.0,0.0412,18.18
WRK-07812,0.3367,31.17,0,0.6425,0,0.3446,1.0,0.6961,0.99,0.0,0.3174,3.96
WRK-07813,0.7469,99.58,1,0.9217,0,0.0918,1.0,0.8123,2.24,2.0,0.39,20.09
WRK-07814,0.502,109.85,1,0.8148,0,0.1819,1.0,0.7673,3.69,3.0,0.5326,15.89
WRK-07815,0.7307,79.27,0,0.9365,0,0.2308,1.0,0.7111,3.44,2.0,0.2957,5.61
WRK-07816,0.3816,19.01,0,0.4271,0,0.6863,0.2434,0.687,0.2,0.0,0.253,0.0
WRK-07817,0.6627,86.95,0,0.9114,0,0.7797,0.7576,0.8899,0.18,4.0,0.0135,6.63
WRK-07818,0.6686,82.89,1,0.9422,0,0.6613,0.0721,0.7965,0.2,3.0,0.0461,20.13
WRK-07819,0.4269,57.91,0,0.7596,0,0.3755,0.6882,0.8157,2.22,1.0,0.0523,0.67
WRK-07820,0.484,53.18,0,0.7743,0,0.4752,0.5799,0.8299,5.16,1.0,0.326,4.21
WRK-07821,0.6376,41.85,1,1.0,0,0.4061,0.7932,0.7573,5.45,7.0,0.1326,14.71
WRK-07822,0.6545,118.91,0,0.9915,1,0.4952,0.4385,0.8435,0.24,2.0,0.0675,10.37
WRK-07823,0.6547,103.7,1,1.0,0,0.2314,1.0,0.8932,0.23,5.0,0.1569,24.36
WRK-07824,0.6685,107.66,1,1.0,0,0.5286,0.3876,0.2076,31.96,8.7,0.9724,34.91
WRK-07825,0.5103,65.58,0,0.8537,0,0.861,0.5661,0.8483,2.79,2.0,0.3139,3.18
WRK-07826,0.3071,46.58,0,0.8238,0,0.4229,0.8183,0.7393,0.33,0.0,0.3864,6.83
WRK-07827,0.3375,58.13,0,0.9897,1,0.1564,1.0,0.7628,1.67,0.0,0.182,8.49
WRK-07828,0.7535,77.82,1,0.9356,0,0.2155,1.0,0.8126,0.41,3.0,0.3529,19.33
WRK-07829,0.7716,93.96,0,0.9078,0,0.4965,0.4149,0.9227,3.28,1.0,0.3915,7.1
WRK-07830,0.5788,76.06,1,0.872,0,0.0653,1.0,0.7594,2.92,1.0,0.2386,21.92
WRK-07831,0.558,40.32,0,0.9111,0,0.4541,0.824,0.1797,28.58,4.5,0.8241,17.07
WRK-07832,0.448,86.28,0,1.0,0,0.3557,0.9642,0.8662,5.58,3.0,0.2237,9.08
WRK-07833,0.6591,70.97,0,0.9085,0,0.2185,1.0,0.5192,1.75,1.0,0.0681,5.88
WRK-07834,0.6744,102.93,0,1.0,0,0.9242,0.7575,0.8288,3.66,0.0,0.2894,8.46
WRK-07835,0.2766,30.65,0,0.5856,0,0.8827,0.6896,0.3015,27.08,5.6,0.6356,13.93
WRK-07836,0.5614,90.95,0,1.0,0,0.5371,0.6776,0.7963,1.99,4.0,0.3065,12.21
WRK-07837,0.6559,127.21,1,1.0,0,0.4341,1.0,0.6141,0.05,4.0,0.5578,21.63
WRK-07838,0.3884,40.48,0,0.7398,1,0.5558,0.2559,0.216,63.74,7.3,0.7915,21.27
WRK-07839,0.3599,51.8,0,0.7859,1,0.8726,0.6632,0.8749,1.38,1.0,0.392,1.83
WRK-07840,0.7432,135.53,0,0.9471,0,0.6642,0.069,0.686,2.17,2.0,0.3322,10.11
WRK-07841,0.6466,87.87,1,0.8461,0,0.2559,1.0,0.7522,2.79,4.0,0.2915,19.78
WRK-07842,0.5163,47.67,1,0.8671,0,0.4887,0.5937,0.8068,0.13,6.0,0.1499,15.41
WRK-07843,0.4726,62.88,0,0.8614,0,0.5768,0.4529,0.5348,3.37,1.0,0.279,7.63
WRK-07844,0.4397,62.15,0,0.7115,0,0.5983,0.155,0.6288,3.16,1.0,0.2443,1.17
WRK-07845,0.617,18.52,0,0.857,1,0.7776,0.5579,0.6452,0.37,2.0,0.2262,9.03
WRK-07846,0.4053,55.51,1,1.0,0,0.2514,1.0,0.1035,79.06,8.6,0.6155,24.24
WRK-07847,0.3682,76.97,0,1.0,0,0.863,0.6,0.7806,0.33,1.0,0.3159,5.0
WRK-07848,0.3552,23.16,1,0.5522,0,0.6856,0.2879,0.6123,0.81,5.0,0.0555,6.63
WRK-07849,0.7248,141.79,0,1.0,0,0.4565,0.5797,0.812,0.4,2.0,0.1125,15.72
WRK-07850,0.4507,48.21,0,0.8167,0,0.8603,0.5517,0.6763,5.82,2.0,0.0939,4.4
WRK-07851,0.369,65.08,0,1.0,0,0.1866,1.0,0.9222,0.46,1.0,0.1714,8.28
WRK-07852,0.6646,91.64,0,0.9688,0,0.4781,0.4641,0.809,0.87,3.0,0.3832,8.83
WRK-07853,0.4894,29.5,0,0.7523,1,0.3345,1.0,0.4601,2.27,2.0,0.2569,5.04
WRK-07854,0.5338,83.81,0,0.9693,0,0.3375,0.8272,0.5465,0.16,1.0,0.046,8.07
WRK-07855,0.4772,67.43,0,1.0,1,0.49,1.0,0.7981,0.18,0.0,0.1384,5.65
WRK-07856,0.3995,58.38,0,0.759,0,0.3189,0.9024,0.7106,0.56,2.0,0.1857,3.35
WRK-07857,0.812,109.27,1,1.0,1,0.6101,0.3825,0.7996,0.43,3.0,0.5839,22.64
WRK-07858,0.5523,36.53,0,0.6528,0,0.9238,0.8678,0.6188,2.08,0.0,0.2773,5.15
WRK-07859,0.7436,132.86,1,1.0,1,0.05,1.0,0.7225,3.96,2.0,0.4004,22.25
WRK-07860,0.3631,30.62,0,0.6682,0,0.3219,0.821,0.7932,1.26,3.0,0.25,3.28
WRK-07861,0.1876,71.02,0,0.7643,0,0.9693,0.8272,0.675,7.32,1.0,0.0754,4.02
WRK-07862,0.5591,117.49,0,1.0,0,0.1228,1.0,0.7917,0.79,2.0,0.2629,10.6
WRK-07863,0.4399,63.5,0,0.7884,0,0.9882,0.9929,0.876,0.57,0.0,0.3823,5.33
WRK-07864,0.6792,80.75,1,1.0,0,0.3009,1.0,0.6645,1.08,3.0,0.3226,24.9
WRK-07865,0.4068,20.62,0,0.9833,0,0.4829,0.5381,0.7866,0.46,0.0,0.2824,4.44
WRK-07866,0.6457,108.94,1,1.0,0,0.05,1.0,0.7368,1.22,6.0,0.4792,16.94
WRK-07867,0.3102,52.51,0,0.6672,0,0.5637,0.2511,0.6929,1.97,0.0,0.1924,0.25
WRK-07868,0.7388,88.23,1,1.0,0,0.5442,0.3429,0.7652,4.0,5.0,0.287,13.12
WRK-07869,0.6484,109.9,0,1.0,0,0.3511,0.9075,0.1276,134.6,8.4,0.8497,32.82
WRK-07870,0.7395,77.14,0,0.812,0,0.9717,1.0,0.8833,0.5,1.0,0.3514,4.55
WRK-07871,0.8053,140.22,1,1.0,1,0.3013,0.9182,0.7871,0.36,3.0,0.4963,15.94
WRK-07872,0.5167,62.63,0,1.0,0,0.7758,0.5071,0.5263,0.47,1.0,0.0421,4.48
WRK-07873,0.7488,145.0,1,0.989,1,0.4754,0.4527,0.8731,4.94,3.0,0.3752,17.81
WRK-07874,0.452,69.52,0,1.0,0,0.4213,0.7915,0.8134,11.45,4.0,0.0603,5.5
WRK-07875,0.7058,57.56,0,1.0,0,0.6981,0.6232,0.4794,2.81,0.0,0.3692,6.79
WRK-07876,0.3025,52.5,0,0.6562,0,0.9252,1.0,0.7796,5.68,2.0,0.153,2.08
WRK-07877,0.6378,97.7,0,0.9549,1,0.7737,0.4445,0.5335,2.09,1.0,0.3631,10.1
WRK-07878,0.7521,93.01,1,0.8519,0,0.0936,1.0,0.7499,1.92,4.0,0.2351,23.83
WRK-07879,0.5102,38.15,0,0.6703,0,0.7981,0.5218,0.7325,0.02,1.0,0.0181,5.94
WRK-07880,0.759,150.08,1,1.0,0,0.4088,0.6481,0.6777,1.1,9.0,0.4118,19.35
WRK-07881,0.534,69.51,1,1.0,1,0.4998,0.6561,0.7117,0.04,3.0,0.0121,11.53
WRK-07882,0.5533,99.37,1,1.0,0,0.6131,0.1136,0.6415,1.13,2.0,0.1418,19.79
WRK-07883,0.5071,0.61,0,0.5268,0,0.3097,1.0,0.9134,1.78,1.0,0.1004,4.58
WRK-07884,0.5337,28.58,0,0.8298,0,0.8862,0.7565,0.6098,3.31,0.0,0.108,3.51
WRK-07885,0.5497,52.42,0,0.6775,0,0.5163,0.4798,0.9086,0.21,0.0,0.3957,2.15
WRK-07886,0.3873,33.26,0,0.8364,0,0.7079,0.2315,0.6733,0.34,0.0,0.0181,5.74
WRK-07887,0.5005,85.26,1,1.0,0,0.05,1.0,0.6012,0.09,3.0,0.12,15.21
WRK-07888,0.6049,72.16,0,0.941,0,0.398,0.7104,0.8223,0.39,2.0,0.2913,5.03
WRK-07889,0.4958,59.83,0,0.6441,0,0.7595,0.3748,0.757,2.79,0.0,0.3301,1.99
WRK-07890,0.5754,48.17,0,0.9078,0,0.4361,0.7218,0.7516,2.01,2.0,0.0609,6.38
WRK-07891,0.5793,27.55,0,0.8347,1,0.515,0.4762,0.1576,53.75,5.9,0.7204,20.04
WRK-07892,0.2953,22.5,1,0.4157,0,0.1292,1.0,0.5441,2.08,3.0,0.3406,13.77
WRK-07893,0.4754,67.39,1,0.9875,0,0.0625,1.0,0.864,0.3,2.0,0.1202,19.39
WRK-07894,0.5356,58.07,0,0.9635,0,0.5913,0.5949,0.8256,2.31,1.0,0.012,3.1
WRK-07895,0.4396,45.97,0,0.7987,0,0.5906,0.4025,0.6596,0.67,1.0,0.0277,4.34
WRK-07896,0.7991,95.02,0,0.9538,0,0.124,1.0,0.7951,2.29,0.0,0.0457,10.31
WRK-07897,0.462,55.43,0,0.8446,0,0.4325,0.5558,0.8033,2.35,2.0,0.3601,6.11
WRK-07898,0.2779,15.39,0,0.3957,0,0.6601,0.0318,0.8214,1.11,1.0,0.0366,2.67
WRK-07899,0.4586,47.95,0,0.8556,0,0.2783,1.0,0.7847,1.95,0.0,0.2251,7.8
WRK-07900,0.6889,45.81,0,0.9683,0,0.2578,1.0,0.767,2.54,1.0,0.3941,4.74
WRK-07901,0.8517,96.12,0,1.0,0,0.2123,1.0,0.81,0.14,3.0,0.2536,11.01
WRK-07902,0.442,90.1,0,0.9486,0,0.6073,0.1117,0.1966,49.87,6.3,0.6359,31.93
WRK-07903,0.4851,107.19,0,1.0,1,0.6159,0.1623,0.8533,1.56,5.0,0.0934,9.7
WRK-07904,0.4546,27.54,0,0.6239,0,0.4044,0.7272,0.8953,4.62,0.0,0.0111,2.6
WRK-07905,0.3854,45.14,0,0.6755,0,0.5716,0.2269,0.7911,0.8,0.0,0.3922,0.0
WRK-07906,0.3432,18.88,0,0.2518,0,0.9596,0.8102,0.589,0.37,0.0,0.2781,3.52
WRK-07907,0.4286,57.36,0,0.7072,0,0.9506,0.8875,0.5628,1.36,1.0,0.2341,3.56
WRK-07908,0.4442,61.45,0,0.7497,0,0.6946,0.1269,0.7886,0.55,0.0,0.1621,2.43
WRK-07909,0.6281,105.26,0,1.0,0,0.4314,0.645,0.7413,8.93,2.0,0.1935,11.66
WRK-07910,0.8151,180.55,1,1.0,0,0.6529,0.1361,0.1967,121.9,8.4,1.0,37.64
WRK-07911,0.7155,78.92,1,1.0,0,0.05,1.0,0.6584,0.93,5.0,0.2118,12.2
WRK-07912,0.5752,106.15,1,0.9469,0,0.1374,1.0,0.826,0.22,1.0,0.2903,15.77
WRK-07913,0.6399,34.87,0,0.9128,0,0.5528,0.6867,0.2691,0.32,2.0,0.1763,7.9
WRK-07914,0.2564,2.04,0,0.5657,0,0.5024,0.389,0.8522,1.88,0.0,0.157,2.87
WRK-07915,0.5056,50.64,0,0.7714,0,0.9898,0.8517,0.881,0.26,0.0,0.1303,3.93
WRK-07916,0.3343,20.01,1,0.648,0,0.5066,0.3599,0.8109,2.14,1.0,0.078,5.94
WRK-07917,0.5715,46.7,0,0.7163,1,0.9604,0.8714,0.6914,2.15,1.0,0.2339,2.73
WRK-07918,0.6652,140.55,0,1.0,0,0.3586,0.9363,0.5044,3.33,3.0,0.1053,11.18
WRK-07919,0.5476,77.56,0,1.0,0,0.2596,0.9843,0.9065,3.24,0.0,0.0229,7.45
WRK-07920,0.6335,108.42,0,0.8922,0,0.7486,0.3267,0.3015,43.72,7.4,0.8318,20.76
WRK-07921,0.5164,54.91,1,1.0,0,0.2949,0.9375,0.7096,6.15,2.0,0.1789,10.56
WRK-07922,0.5427,73.67,0,1.0,0,0.6651,0.1597,0.6623,0.26,2.0,0.1175,5.36
WRK-07923,0.8321,77.11,1,0.978,0,0.1943,1.0,0.7877,1.51,5.0,0.224,12.59
WRK-07924,0.6626,33.22,0,0.856,0,0.2865,1.0,0.793,0.44,1.0,0.0502,6.73
WRK-07925,0.565,26.55,0,0.8461,1,0.7435,0.3978,0.8949,0.22,0.0,0.1105,4.28
WRK-07926,0.3287,72.39,0,0.7435,0,0.4572,0.842,0.6733,2.47,0.0,0.1797,0.92
WRK-07927,0.5099,18.52,0,0.6417,0,0.9664,0.8698,0.6361,1.0,0.0,0.0664,3.72
WRK-07928,0.4505,68.87,0,1.0,0,0.4074,0.651,0.8075,0.98,3.0,0.2893,5.48
WRK-07929,0.3273,17.38,1,0.566,0,0.2631,1.0,0.6338,3.52,4.0,0.332,11.92
WRK-07930,0.4466,157.53,0,1.0,0,0.6835,0.8042,0.3391,65.74,7.3,0.6185,23.67
WRK-07931,0.3798,66.57,0,0.9083,0,0.4298,0.7005,0.7485,0.66,0.0,0.1245,0.47
WRK-07932,0.6828,111.64,0,0.9762,0,0.2362,1.0,0.8464,0.36,0.0,0.0118,16.07
WRK-07933,0.6614,65.16,1,0.816,0,0.2931,1.0,0.7636,1.56,2.0,0.1906,18.07
WRK-07934,0.7385,55.18,1,0.917,0,0.3324,1.0,0.7082,2.15,2.0,0.3422,15.61
WRK-07935,0.369,68.19,1,0.6982,0,0.2038,1.0,0.8742,4.26,5.0,0.1492,12.86
WRK-07936,0.4486,34.47,0,0.8002,0,0.8771,0.6339,0.7992,0.05,3.0,0.1374,6.18
WRK-07937,0.4217,55.39,0,0.8384,1,0.9916,0.9484,0.8617,5.84,1.0,0.1736,4.0
WRK-07938,0.6968,93.1,0,0.8261,0,0.3975,0.6585,0.2734,74.32,8.2,0.6373,30.18
WRK-07939,0.7258,80.67,1,0.9689,0,0.084,1.0,0.9016,3.32,4.0,0.1163,22.12
WRK-07940,0.5057,53.6,0,0.9331,0,0.3713,0.7848,0.7169,3.24,0.0,0.1708,7.01
WRK-07941,0.3626,62.95,0,0.6995,0,0.7263,0.2023,0.8146,0.86,0.0,0.1118,3.33
WRK-07942,0.4111,1.72,0,0.4622,0,0.758,0.3694,0.4431,5.76,1.0,0.0286,1.15
WRK-07943,0.7612,54.45,1,0.8133,0,0.7133,0.2481,0.5864,7.17,2.0,0.0292,11.73
WRK-07944,0.4876,18.28,0,0.8238,0,1.0,0.9267,0.9173,6.74,0.0,0.1833,7.61
WRK-07945,0.3871,11.27,0,0.565,0,0.4811,0.4308,0.6309,0.79,2.0,0.1906,0.52
WRK-07946,0.7267,64.67,0,0.7445,0,0.4161,0.7347,0.8713,1.94,0.0,0.2079,3.52
WRK-07947,0.3379,63.9,0,0.6809,0,0.5194,0.5206,0.9217,8.45,1.0,0.2482,4.19
WRK-07948,0.5487,31.17,0,0.8364,0,0.7153,0.2308,0.7647,0.81,0.0,0.2184,6.91
WRK-07949,0.647,79.77,0,0.9744,1,0.3056,1.0,0.2908,49.69,5.7,0.8601,27.89
WRK-07950,0.6151,121.95,1,1.0,0,0.4716,0.6704,0.8423,0.27,2.0,0.3355,22.21
WRK-07951,0.4135,73.46,0,0.8362,0,0.5882,0.3419,0.5406,5.54,1.0,0.3937,6.99
WRK-07952,0.5525,30.53,0,0.7286,0,0.2807,1.0,0.5396,4.42,1.0,0.304,3.99
WRK-07953,0.4244,14.8,0,0.5776,0,0.8935,0.6126,0.6712,0.34,1.0,0.0769,1.03
WRK-07954,0.625,119.36,1,1.0,0,0.2442,1.0,0.5753,0.33,3.0,0.5104,24.6
WRK-07955,0.4008,46.77,0,0.6941,0,1.0,1.0,0.9111,1.86,2.0,0.3184,1.88
WRK-07956,0.6605,22.49,0,0.8245,0,0.7752,0.6814,0.635,0.91,0.0,0.1045,3.92
WRK-07957,0.5662,39.07,0,0.7088,0,0.7563,0.405,0.6797,0.78,2.0,0.1668,1.93
WRK-07958,0.7824,65.53,1,0.803,0,0.1777,1.0,0.6575,6.22,2.0,0.0554,15.92
WRK-07959,0.2858,15.17,0,0.4698,0,0.6536,0.1637,0.2191,61.67,5.2,0.9309,14.09
WRK-07960,0.4361,68.9,0,0.7613,0,0.7177,0.2445,0.8192,0.24,1.0,0.2265,2.11
WRK-07961,0.4413,62.84,0,0.9062,0,0.8615,0.5668,0.7299,0.87,0.0,0.2785,7.14
WRK-07962,0.7427,101.31,1,1.0,1,0.4941,0.6075,0.115,62.63,10.5,1.0,32.19
WRK-07963,0.5882,99.51,0,1.0,0,0.9088,0.715,0.6134,4.66,1.0,0.0032,9.05
WRK-07964,0.5429,80.61,1,0.7635,0,0.6398,0.0932,0.7479,1.75,3.0,0.2264,13.96
WRK-07965,0.6924,110.71,1,1.0,0,0.2305,1.0,0.7144,3.35,5.0,0.3991,16.45
WRK-07966,0.7078,106.44,1,1.0,0,0.19,1.0,0.5968,2.05,8.0,0.3611,20.38
WRK-07967,0.573,26.7,0,0.9483,1,0.4932,0.5042,0.5458,2.57,0.0,0.017,7.65
WRK-07968,0.5822,3.18,0,0.8643,0,0.3668,1.0,0.8204,1.92,3.0,0.1513,5.82
WRK-07969,0.7373,69.99,0,1.0,0,0.2285,1.0,0.2889,49.18,4.7,0.6995,15.83
WRK-07970,0.5124,87.87,0,1.0,0,0.3026,0.9724,0.7411,2.27,3.0,0.1745,7.88
WRK-07971,0.5924,12.18,0,0.7573,0,0.8625,0.7974,0.9201,0.01,1.0,0.0098,3.95
WRK-07972,0.698,140.82,1,1.0,0,0.05,1.0,0.6772,0.41,1.0,0.5104,18.44
WRK-07973,0.6866,71.11,0,0.8431,0,0.5974,0.2226,0.8498,0.08,3.0,0.0401,7.97
WRK-07974,0.6895,52.95,0,0.8291,0,0.4293,0.7185,0.7897,2.41,0.0,0.3011,9.69
WRK-07975,0.5614,26.79,0,0.837,1,0.7842,0.39,0.5934,1.41,0.0,0.2129,3.77
WRK-07976,0.6834,85.19,0,0.8989,0,0.4921,0.7176,0.9259,1.81,2.0,0.2884,12.65
WRK-07977,0.7282,114.55,1,1.0,0,0.3455,0.8434,0.4812,1.42,3.0,0.5326,17.77
WRK-07978,0.3626,17.31,0,0.5472,0,1.0,1.0,0.6359,0.03,0.0,0.1405,3.65
WRK-07979,0.6452,235.27,1,1.0,0,0.3586,0.9329,0.2904,50.69,6.9,1.0,39.06
WRK-07980,0.3967,21.67,0,0.636,1,0.4764,0.515,0.8405,2.64,2.0,0.0104,1.42
WRK-07981,0.3395,2.96,1,0.4621,0,0.58,0.2328,0.7573,2.63,3.0,0.3785,12.95
WRK-07982,0.3684,26.2,0,0.4762,1,0.9785,0.8924,0.5959,1.3,1.0,0.1281,4.62
WRK-07983,0.5868,106.05,0,1.0,0,0.6244,0.316,0.6347,3.23,1.0,0.374,8.85
WRK-07984,0.6886,100.5,1,1.0,0,0.1575,1.0,0.696,1.49,4.0,0.4905,15.2
WRK-07985,0.4467,30.94,0,0.6714,0,0.7599,0.5566,0.9196,0.3,1.0,0.0515,3.93
WRK-07986,0.703,91.99,1,0.9849,0,0.3888,1.0,0.772,3.22,6.0,0.1585,19.99
WRK-07987,0.2893,44.74,0,0.7237,0,1.0,0.915,0.8855,4.02,0.0,0.3236,0.22
WRK-07988,0.5272,63.49,0,1.0,1,0.2287,1.0,0.2342,30.0,5.0,0.8235,22.37
WRK-07989,0.7296,141.61,1,1.0,0,0.6706,0.0931,0.7675,0.06,6.0,0.3713,21.9
WRK-07990,0.4705,53.62,1,0.8497,0,0.5552,0.2431,0.7926,1.58,4.0,0.3464,10.18
WRK-07991,0.6119,23.98,0,0.8102,0,0.7769,0.3701,0.4822,1.08,1.0,0.1758,5.51
WRK-07992,0.6081,78.35,0,1.0,0,0.6643,0.0482,0.6784,1.29,0.0,0.0649,6.18
WRK-07993,0.4836,43.27,0,0.6978,0,0.4191,0.7072,0.7953,2.77,0.0,0.0799,0.0
WRK-07994,0.7154,78.43,1,0.9895,1,0.1127,1.0,0.6541,0.97,1.0,0.2157,14.92
WRK-07995,0.2685,35.37,1,0.69,0,0.1457,1.0,0.8346,3.82,2.0,0.0649,8.75
WRK-07996,0.6943,101.21,0,0.9003,0,0.3985,0.7181,0.1096,48.62,8.8,0.6673,31.73
WRK-07997,0.3675,48.45,0,0.6624,0,0.5941,0.2006,0.7439,0.38,1.0,0.1051,1.09
WRK-07998,0.4355,128.4,1,1.0,0,0.5677,0.2563,0.8238,2.77,3.0,0.2541,14.04
WRK-07999,0.491,45.17,0,0.7319,1,0.6321,0.0455,0.7877,1.19,1.0,0.2917,0.76
WRK-08000,0.5398,38.08,0,0.9694,0,0.7461,0.6123,0.5025,4.02,0.0,0.3262,5.49
WRK-08001,0.3612,33.57,1,0.8259,0,0.3568,0.9755,0.7868,0.18,1.0,0.3823,19.53
WRK-08002,0.2515,49.87,0,0.7126,0,0.8267,0.534,0.7408,2.7,1.0,0.1427,0.0
WRK-08003,0.5818,59.28,0,0.9614,0,0.1653,1.0,0.5428,3.66,2.0,0.0515,6.13
WRK-08004,0.4605,82.69,0,1.0,0,0.2654,0.9645,0.7698,1.19,1.0,0.1658,11.07
WRK-08005,0.3214,20.83,1,0.5847,0,0.3542,0.8392,0.3068,49.57,9.7,0.8414,26.79
WRK-08006,0.3597,50.5,0,0.7094,0,1.0,1.0,0.7036,0.04,1.0,0.379,3.28
WRK-08007,0.7417,64.26,0,0.765,1,0.6911,0.1496,0.0653,17.56,4.9,0.8417,16.23
WRK-08008,0.4461,16.04,1,0.7657,0,0.5374,0.2939,0.8468,0.15,2.0,0.1451,9.39
WRK-08009,0.4907,76.95,0,1.0,1,0.2866,1.0,0.4515,0.43,1.0,0.1674,5.63
WRK-08010,0.6033,84.92,0,1.0,0,0.384,0.7434,0.5472,0.74,4.0,0.2853,12.99
WRK-08011,0.608,129.6,1,1.0,0,0.578,0.3097,0.2212,86.48,14.2,0.9054,29.39
WRK-08012,0.4617,40.02,0,0.9064,0,0.498,0.5889,0.7977,1.52,2.0,0.2199,8.48
WRK-08013,0.6704,100.56,1,1.0,0,0.05,1.0,0.8736,0.93,2.0,0.3206,18.29
WRK-08014,0.6807,133.36,0,1.0,0,0.7063,0.5171,0.1219,75.61,9.7,0.6955,20.65
WRK-08015,0.4688,61.23,0,0.7671,0,0.343,1.0,0.5729,1.83,1.0,0.0416,3.79
WRK-08016,0.4872,28.52,0,0.9826,1,0.523,0.3249,0.6862,2.71,1.0,0.089,6.04
WRK-08017,0.6727,69.07,1,0.805,0,0.1583,1.0,0.1225,54.78,4.5,0.8429,32.71
WRK-08018,0.6211,45.29,0,0.9175,0,0.6802,0.2089,0.7887,5.54,0.0,0.3217,10.17
WRK-08019,0.417,23.83,1,0.9966,0,0.6492,0.0984,0.7433,4.44,2.0,0.1376,16.43
WRK-08020,0.6495,115.36,1,1.0,0,0.0881,1.0,0.6984,0.63,6.0,0.2661,22.96
WRK-08021,0.4039,69.28,0,1.0,0,0.824,0.6179,0.9288,2.77,2.0,0.3516,3.9
WRK-08022,0.3958,76.55,0,1.0,0,0.8316,0.5712,0.5233,1.73,0.0,0.1188,4.57
WRK-08023,0.4009,26.24,0,0.583,0,0.835,0.4879,0.7955,0.62,0.0,0.3799,0.91
WRK-08024,0.5064,26.22,1,0.8147,1,0.6719,0.1844,0.8375,0.5,3.0,0.1389,11.27
WRK-08025,0.4527,26.24,0,0.7838,1,0.8339,0.6208,0.5824,0.59,0.0,0.3546,2.3
WRK-08026,0.4859,5.55,0,0.3938,0,0.3241,0.9451,0.6241,4.13,0.0,0.059,5.9
WRK-08027,0.7236,123.11,0,1.0,0,0.3888,0.7894,0.6509,2.06,3.0,0.1844,11.45
WRK-08028,0.5654,143.16,0,1.0,0,0.4189,0.857,0.7066,3.19,1.0,0.241,12.85
WRK-08029,0.562,80.77,1,0.9444,0,0.1532,1.0,0.6257,5.0,6.0,0.163,17.35
WRK-08030,0.6975,120.29,1,1.0,0,0.2334,1.0,0.7646,0.35,4.0,0.5371,22.38
WRK-08031,0.4572,60.96,1,0.9564,0,0.2472,1.0,0.8482,1.18,1.0,0.3749,8.26
WRK-08032,0.77,78.95,0,1.0,0,0.4505,0.5154,0.6323,0.42,0.0,0.1885,6.5
